5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
2009/3/23 16:00,363,1,100
2009/3/23 16:05,342,1,100
2009/3/23 16:10,405,1,100
2009/3/23 16:15,369,1,100
2009/3/23 16:20,387,1,100
2009/3/23 16:25,336,1,100
2009/3/23 16:30,312,1,100
2009/3/23 16:35,363,1,100
2009/3/23 16:40,417,1,100
2009/3/23 16:45,414,1,100
2009/3/23 16:50,360,1,100
2009/3/23 16:55,360,1,100
2009/3/23 17:00,342,1,100
2009/3/23 17:05,357,1,100
2009/3/23 17:10,393,1,100
2009/3/23 17:15,387,1,100
2009/3/23 17:20,333,1,100
2009/3/23 17:25,318,1,100
2009/3/23 17:30,333,1,100
2009/3/23 17:35,318,1,100
2009/3/23 17:40,306,1,100
2009/3/23 17:45,285,1,100
2009/3/23 17:50,324,1,100
2009/3/23 17:55,333,1,100
2009/3/23 18:00,294,1,100
2009/3/23 18:05,318,1,100
2009/3/23 18:10,288,1,100
2009/3/23 18:15,297,1,100
2009/3/23 18:20,306,1,100
2009/3/23 18:25,282,1,100
2009/3/23 18:30,267,1,100
2009/3/23 18:35,270,1,100
2009/3/23 18:40,252,1,100
2009/3/23 18:45,285,1,100
2009/3/23 18:50,279,1,100
2009/3/23 18:55,231,1,100
2009/3/23 19:00,249,1,100
2009/3/23 19:05,276,1,100
2009/3/23 19:10,276,1,100
2009/3/23 19:15,240,1,100
2009/3/23 19:20,273,1,100
2009/3/23 19:25,261,1,100
2009/3/23 19:30,192,1,100
2009/3/23 19:35,237,1,100
2009/3/23 19:40,207,1,100
2009/3/23 19:45,180,1,100
2009/3/23 19:50,201,1,100
2009/3/23 19:55,192,1,100
2009/3/23 20:00,225,1,100
2009/3/23 20:05,222,1,100
2009/3/23 20:10,228,1,100
2009/3/23 20:15,231,1,100
2009/3/23 20:20,204,1,100
2009/3/23 20:25,204,1,100
2009/3/23 20:30,195,1,100
2009/3/23 20:35,228,1,100
2009/3/23 20:40,192,1,100
2009/3/23 20:45,213,1,100
2009/3/23 20:50,222,1,100
2009/3/23 20:55,207,1,100
2009/3/23 21:00,195,1,100
2009/3/23 21:05,180,1,100
2009/3/23 21:10,195,1,100
2009/3/23 21:15,246,1,100
2009/3/23 21:20,237,1,100
2009/3/23 21:25,183,1,100
2009/3/23 21:30,186,1,100
2009/3/23 21:35,183,1,100
2009/3/23 21:40,174,1,100
2009/3/23 21:45,180,1,100
2009/3/23 21:50,168,1,100
2009/3/23 21:55,162,1,100
2009/3/23 22:00,168,1,100
2009/3/23 22:05,186,1,100
2009/3/23 22:10,195,1,100
2009/3/23 22:15,186,1,100
2009/3/23 22:20,228,1,100
2009/3/23 22:25,174,1,100
2009/3/23 22:30,156,1,100
2009/3/23 22:35,129,1,100
2009/3/23 22:40,180,1,100
2009/3/23 22:45,135,1,100
2009/3/23 22:50,123,1,100
2009/3/23 22:55,135,1,100
2009/3/23 23:00,120,1,100
2009/3/23 23:05,141,1,100
2009/3/23 23:10,174,1,100
2009/3/23 23:15,159,1,100
2009/3/23 23:20,117,1,100
2009/3/23 23:25,144,1,100
2009/3/23 23:30,132,1,100
2009/3/23 23:35,114,1,100
2009/3/23 23:40,93,1,100
2009/3/23 23:45,108,1,100
2009/3/23 23:50,90,1,100
2009/3/23 23:55,81,1,100
2009/3/24 0:00,78,1,100
2009/3/24 0:05,75,1,100
2009/3/24 0:10,90,1,100
2009/3/24 0:15,114,1,100
2009/3/24 0:20,126,1,100
2009/3/24 0:25,60,1,100
2009/3/24 0:30,75,1,100
2009/3/24 0:35,63,1,100
2009/3/24 0:40,78,1,100
2009/3/24 0:45,93,1,100
2009/3/24 0:50,54,1,100
2009/3/24 0:55,48,1,100
2009/3/24 1:00,42,1,100
2009/3/24 1:05,51,1,100
2009/3/24 1:10,93,1,100
2009/3/24 1:15,74,1,100
2009/3/24 1:20,54,1,100
2009/3/24 1:25,57,1,100
2009/3/24 1:30,69,1,100
2009/3/24 1:35,54,1,100
2009/3/24 1:40,51,1,100
2009/3/24 1:45,87,1,100
2009/3/24 1:50,54,1,100
2009/3/24 1:55,21,1,100
2009/3/24 2:00,30,1,100
2009/3/24 2:05,48,1,100
2009/3/24 2:10,72,1,100
2009/3/24 2:15,39,1,100
2009/3/24 2:20,72,1,100
2009/3/24 2:25,87,1,100
2009/3/24 2:30,60,1,100
2009/3/24 2:35,54,1,100
2009/3/24 2:40,60,1,100
2009/3/24 2:45,54,1,100
2009/3/24 2:50,54,1,100
2009/3/24 2:55,51,1,100
2009/3/24 3:00,60,1,100
2009/3/24 3:05,87,1,100
2009/3/24 3:10,78,1,100
2009/3/24 3:15,63,1,100
2009/3/24 3:20,69,1,100
2009/3/24 3:25,90,1,100
2009/3/24 3:30,89,1,100
2009/3/24 3:35,87,1,100
2009/3/24 3:40,93,1,100
2009/3/24 3:45,78,1,100
2009/3/24 3:50,81,1,100
2009/3/24 3:55,99,1,100
2009/3/24 4:00,99,1,100
2009/3/24 4:05,108,1,100
2009/3/24 4:10,141,1,100
2009/3/24 4:15,138,1,100
2009/3/24 4:20,153,1,100
2009/3/24 4:25,192,1,100
2009/3/24 4:30,192,1,100
2009/3/24 4:35,198,1,100
2009/3/24 4:40,222,1,100
2009/3/24 4:45,237,1,100
2009/3/24 4:50,198,1,100
2009/3/24 4:55,273,1,100
2009/3/24 5:00,306,1,100
2009/3/24 5:05,303,1,100
2009/3/24 5:10,372,1,100
2009/3/24 5:15,396,1,100
2009/3/24 5:20,426,1,100
2009/3/24 5:25,390,1,100
2009/3/24 5:30,510,1,100
2009/3/24 5:35,483,1,100
2009/3/24 5:40,441,1,100
2009/3/24 5:45,492,1,100
2009/3/24 5:50,444,1,100
2009/3/24 5:55,441,1,100
2009/3/24 6:00,519,1,100
2009/3/24 6:05,528,1,100
2009/3/24 6:10,492,1,100
2009/3/24 6:15,486,1,100
2009/3/24 6:20,564,1,100
2009/3/24 6:25,474,1,100
2009/3/24 6:30,453,1,100
2009/3/24 6:35,387,1,100
2009/3/24 6:40,471,1,100
2009/3/24 6:45,480,1,100
2009/3/24 6:50,378,1,100
2009/3/24 6:55,459,1,100
2009/3/24 7:00,453,1,100
2009/3/24 7:05,423,1,100
2009/3/24 7:10,414,1,100
2009/3/24 7:15,465,1,100
2009/3/24 7:20,522,1,100
2009/3/24 7:25,441,1,100
2009/3/24 7:30,459,1,100
2009/3/24 7:35,414,1,100
2009/3/24 7:40,426,1,100
2009/3/24 7:45,354,1,100
2009/3/24 7:50,366,1,100
2009/3/24 7:55,441,1,100
2009/3/24 8:00,408,1,100
2009/3/24 8:05,387,1,100
2009/3/24 8:10,444,1,100
2009/3/24 8:15,393,1,100
2009/3/24 8:20,405,1,100
2009/3/24 8:25,372,1,100
2009/3/24 8:30,351,1,100
2009/3/24 8:35,423,1,100
2009/3/24 8:40,348,1,100
2009/3/24 8:45,372,1,100
2009/3/24 8:50,387,1,100
2009/3/24 8:55,402,1,100
2009/3/24 9:00,336,1,100
2009/3/24 9:05,372,1,100
2009/3/24 9:10,372,1,100
2009/3/24 9:15,342,1,100
2009/3/24 9:20,351,1,100
2009/3/24 9:25,351,1,100
2009/3/24 9:30,354,1,100
2009/3/24 9:35,366,1,100
2009/3/24 9:40,315,1,100
2009/3/24 9:45,342,1,100
2009/3/24 9:50,354,1,100
2009/3/24 9:55,321,1,100
2009/3/24 10:00,357,1,100
2009/3/24 10:05,321,1,100
2009/3/24 10:10,303,1,100
2009/3/24 10:15,333,1,100
2009/3/24 10:20,345,1,100
2009/3/24 10:25,306,1,100
2009/3/24 10:30,318,1,100
2009/3/24 10:35,339,1,100
2009/3/24 10:40,300,1,100
2009/3/24 10:45,306,1,100
2009/3/24 10:50,303,1,100
2009/3/24 10:55,330,1,100
2009/3/24 11:00,285,1,100
2009/3/24 11:05,300,1,100
2009/3/24 11:10,324,1,100
2009/3/24 11:15,321,1,100
2009/3/24 11:20,336,1,100
2009/3/24 11:25,339,1,100
2009/3/24 11:30,354,1,100
2009/3/24 11:35,345,1,100
2009/3/24 11:40,288,1,100
2009/3/24 11:45,378,1,100
2009/3/24 11:50,330,1,100
2009/3/24 11:55,336,1,100
2009/3/24 12:00,282,1,100
2009/3/24 12:05,324,1,100
2009/3/24 12:10,279,1,100
2009/3/24 12:15,318,1,100
2009/3/24 12:20,348,1,100
2009/3/24 12:25,354,1,100
2009/3/24 12:30,315,1,100
2009/3/24 12:35,294,1,100
2009/3/24 12:40,318,1,100
2009/3/24 12:45,315,1,100
2009/3/24 12:50,381,1,100
2009/3/24 12:55,384,1,100
2009/3/24 13:00,345,1,100
2009/3/24 13:05,333,1,100
2009/3/24 13:10,339,1,100
2009/3/24 13:15,339,1,100
2009/3/24 13:20,339,1,100
2009/3/24 13:25,354,1,100
2009/3/24 13:30,324,1,100
2009/3/24 13:35,309,1,100
2009/3/24 13:40,324,1,100
2009/3/24 13:45,315,1,100
2009/3/24 13:50,333,1,100
2009/3/24 13:55,336,1,100
2009/3/24 14:00,324,1,100
2009/3/24 14:05,378,1,100
2009/3/24 14:10,351,1,100
2009/3/24 14:15,348,1,100
2009/3/24 14:20,390,1,100
2009/3/24 14:25,348,1,100
2009/3/24 14:30,348,1,100
2009/3/24 14:35,360,1,100
2009/3/24 14:40,381,1,100
2009/3/24 14:45,378,1,100
2009/3/24 14:50,402,1,100
2009/3/24 14:55,327,1,100
2009/3/24 15:00,375,1,100
2009/3/24 15:05,372,1,100
2009/3/24 15:10,426,1,100
2009/3/24 15:15,420,1,100
2009/3/24 15:20,378,1,100
2009/3/24 15:25,381,1,100
2009/3/24 15:30,351,1,100
2009/3/24 15:35,429,1,100
2009/3/24 15:40,426,1,100
2009/3/24 15:45,429,1,100
2009/3/24 15:50,387,1,100
2009/3/24 15:55,375,1,100
2009/3/24 16:00,414,1,100
2009/3/24 16:05,327,1,100
2009/3/24 16:10,360,1,100
2009/3/24 16:15,369,1,100
2009/3/24 16:20,357,1,100
2009/3/24 16:25,315,1,100
2009/3/24 16:30,339,1,100
2009/3/24 16:35,336,1,100
2009/3/24 16:40,363,1,100
2009/3/24 16:45,354,1,100
2009/3/24 16:50,303,1,100
2009/3/24 16:55,330,1,100
2009/3/24 17:00,297,1,100
2009/3/24 17:05,315,1,100
2009/3/24 17:10,420,1,100
2009/3/24 17:15,375,1,100
2009/3/24 17:20,342,1,100
2009/3/24 17:25,333,1,100
2009/3/24 17:30,339,1,100
2009/3/24 17:35,309,1,100
2009/3/24 17:40,360,1,100
2009/3/24 17:45,318,1,100
2009/3/24 17:50,315,1,100
2009/3/24 17:55,303,1,100
2009/3/24 18:00,267,1,100
2009/3/24 18:05,288,1,100
2009/3/24 18:10,288,1,100
2009/3/24 18:15,300,1,100
2009/3/24 18:20,351,1,100
2009/3/24 18:25,291,1,100
2009/3/24 18:30,276,1,100
2009/3/24 18:35,297,1,100
2009/3/24 18:40,246,1,100
2009/3/24 18:45,264,1,100
2009/3/24 18:50,243,1,100
2009/3/24 18:55,267,1,100
2009/3/24 19:00,249,1,100
2009/3/24 19:05,264,1,100
2009/3/24 19:10,276,1,100
2009/3/24 19:15,297,1,100
2009/3/24 19:20,201,1,100
2009/3/24 19:25,246,1,100
2009/3/24 19:30,243,1,100
2009/3/24 19:35,240,1,100
2009/3/24 19:40,246,1,100
2009/3/24 19:45,237,1,100
2009/3/24 19:50,216,1,100
2009/3/24 19:55,219,1,100
2009/3/24 20:00,177,1,100
2009/3/24 20:05,216,1,100
2009/3/24 20:10,213,1,100
2009/3/24 20:15,189,1,100
2009/3/24 20:20,207,1,100
2009/3/24 20:25,192,1,100
2009/3/24 20:30,225,1,100
2009/3/24 20:35,204,1,100
2009/3/24 20:40,213,1,100
2009/3/24 20:45,207,1,100
2009/3/24 20:50,183,1,100
2009/3/24 20:55,198,1,100
2009/3/24 21:00,174,1,100
2009/3/24 21:05,177,1,100
2009/3/24 21:10,222,1,100
2009/3/24 21:15,201,1,100
2009/3/24 21:20,201,1,100
2009/3/24 21:25,201,1,100
2009/3/24 21:30,231,1,100
2009/3/24 21:35,186,1,100
2009/3/24 21:40,183,1,100
2009/3/24 21:45,186,1,100
2009/3/24 21:50,186,1,100
2009/3/24 21:55,165,1,100
2009/3/24 22:00,201,1,100
2009/3/24 22:05,183,1,100
2009/3/24 22:10,210,1,100
2009/3/24 22:15,192,1,100
2009/3/24 22:20,222,1,100
2009/3/24 22:25,198,1,100
2009/3/24 22:30,168,1,100
2009/3/24 22:35,192,1,100
2009/3/24 22:40,168,1,100
2009/3/24 22:45,108,1,100
2009/3/24 22:50,111,1,100
2009/3/24 22:55,132,1,100
2009/3/24 23:00,138,1,100
2009/3/24 23:05,141,1,100
2009/3/24 23:10,159,1,100
2009/3/24 23:15,165,1,100
2009/3/24 23:20,123,1,100
2009/3/24 23:25,135,1,100
2009/3/24 23:30,126,1,100
2009/3/24 23:35,111,1,100
2009/3/24 23:40,93,1,100
2009/3/24 23:45,105,1,100
2009/3/24 23:50,114,1,100
2009/3/24 23:55,99,1,100
2009/3/27 0:00,105,1,100
2009/3/27 0:05,99,1,100
2009/3/27 0:10,117,1,100
2009/3/27 0:15,147,1,100
2009/3/27 0:20,114,1,100
2009/3/27 0:25,129,1,100
2009/3/27 0:30,99,1,100
2009/3/27 0:35,63,1,100
2009/3/27 0:40,84,1,100
2009/3/27 0:45,96,1,100
2009/3/27 0:50,87,1,100
2009/3/27 0:55,63,1,100
2009/3/27 1:00,69,1,100
2009/3/27 1:05,42,1,100
2009/3/27 1:10,75,1,100
2009/3/27 1:15,78,1,100
2009/3/27 1:20,76,1,100
2009/3/27 1:25,74,1,100
2009/3/27 1:30,72,1,100
2009/3/27 1:35,69,1,100
2009/3/27 1:40,63,1,100
2009/3/27 1:45,42,1,100
2009/3/27 1:50,69,1,100
2009/3/27 1:55,66,1,100
2009/3/27 2:00,54,1,100
2009/3/27 2:05,72,1,100
2009/3/27 2:10,78,1,100
2009/3/27 2:15,63,1,100
2009/3/27 2:20,72,1,100
2009/3/27 2:25,69,1,100
2009/3/27 2:30,84,1,100
2009/3/27 2:35,90,1,100
2009/3/27 2:40,72,1,100
2009/3/27 2:45,63,1,100
2009/3/27 2:50,54,1,100
2009/3/27 2:55,60,1,100
2009/3/27 3:00,57,1,100
2009/3/27 3:05,57,1,100
2009/3/27 3:10,69,1,100
2009/3/27 3:15,75,1,100
2009/3/27 3:20,90,1,100
2009/3/27 3:25,75,1,100
2009/3/27 3:30,78,1,100
2009/3/27 3:35,111,1,100
2009/3/27 3:40,69,1,100
2009/3/27 3:45,87,1,100
2009/3/27 3:50,81,1,100
2009/3/27 3:55,114,1,100
2009/3/27 4:00,120,1,100
2009/3/27 4:05,123,1,100
2009/3/27 4:10,90,1,100
2009/3/27 4:15,129,1,100
2009/3/27 4:20,126,1,100
2009/3/27 4:25,192,1,100
2009/3/27 4:30,171,1,100
2009/3/27 4:35,186,1,100
2009/3/27 4:40,168,1,100
2009/3/27 4:45,216,1,100
2009/3/27 4:50,225,1,100
2009/3/27 4:55,237,1,100
2009/3/27 5:00,252,1,100
2009/3/27 5:05,270,1,100
2009/3/27 5:10,291,1,100
2009/3/27 5:15,327,1,100
2009/3/27 5:20,342,1,100
2009/3/27 5:25,348,1,100
2009/3/27 5:30,462,1,100
2009/3/27 5:35,465,1,100
2009/3/27 5:40,420,1,100
2009/3/27 5:45,381,1,100
2009/3/27 5:50,456,1,100
2009/3/27 5:55,501,1,100
2009/3/27 6:00,444,1,100
2009/3/27 6:05,444,1,100
2009/3/27 6:10,483,1,100
2009/3/27 6:15,507,1,100
2009/3/27 6:20,504,1,100
2009/3/27 6:25,447,1,100
2009/3/27 6:30,507,1,100
2009/3/27 6:35,456,1,100
2009/3/27 6:40,465,1,100
2009/3/27 6:45,417,1,100
2009/3/27 6:50,447,1,100
2009/3/27 6:55,417,1,100
2009/3/27 7:00,444,1,100
2009/3/27 7:05,405,1,100
2009/3/27 7:10,426,1,100
2009/3/27 7:15,447,1,100
2009/3/27 7:20,417,1,100
2009/3/27 7:25,438,1,100
2009/3/27 7:30,438,1,100
2009/3/27 7:35,423,1,100
2009/3/27 7:40,429,1,100
2009/3/27 7:45,450,1,100
2009/3/27 7:50,459,1,100
2009/3/27 7:55,405,1,100
2009/3/27 8:00,402,1,100
2009/3/27 8:05,402,1,100
2009/3/27 8:10,420,1,100
2009/3/27 8:15,363,1,100
2009/3/27 8:20,378,1,100
2009/3/27 8:25,372,1,100
2009/3/27 8:30,429,1,100
2009/3/27 8:35,417,1,100
2009/3/27 8:40,396,1,100
2009/3/27 8:45,432,1,100
2009/3/27 8:50,375,1,100
2009/3/27 8:55,393,1,100
2009/3/27 9:00,360,1,100
2009/3/27 9:05,351,1,100
2009/3/27 9:10,351,1,100
2009/3/27 9:15,417,1,100
2009/3/27 9:20,363,1,100
2009/3/27 9:25,393,1,100
2009/3/27 9:30,399,1,100
2009/3/27 9:35,330,1,100
2009/3/27 9:40,366,1,100
2009/3/27 9:45,399,1,100
2009/3/27 9:50,339,1,100
2009/3/27 9:55,381,1,100
2009/3/27 10:00,357,1,100
2009/3/27 10:05,327,1,100
2009/3/27 10:10,351,1,100
2009/3/27 10:15,387,1,100
2009/3/27 10:20,396,1,100
2009/3/27 10:25,339,1,100
2009/3/27 10:30,414,1,100
2009/3/27 10:35,348,1,100
2009/3/27 10:40,393,1,100
2009/3/27 10:45,351,1,100
2009/3/27 10:50,363,1,100
2009/3/27 10:55,327,1,100
2009/3/27 11:00,396,1,100
2009/3/27 11:05,363,1,100
2009/3/27 11:10,348,1,100
2009/3/27 11:15,375,1,100
2009/3/27 11:20,360,1,100
2009/3/27 11:25,384,1,100
2009/3/27 11:30,372,1,100
2009/3/27 11:35,375,1,100
2009/3/27 11:40,360,1,100
2009/3/27 11:45,375,1,100
2009/3/27 11:50,339,1,100
2009/3/27 11:55,408,1,100
2009/3/27 12:00,378,1,100
2009/3/27 12:05,333,1,100
2009/3/27 12:10,336,1,100
2009/3/27 12:15,348,1,100
2009/3/27 12:20,330,1,100
2009/3/27 12:25,345,1,100
2009/3/27 12:30,375,1,100
2009/3/27 12:35,342,1,100
2009/3/27 12:40,393,1,100
2009/3/27 12:45,360,1,100
2009/3/27 12:50,333,1,100
2009/3/27 12:55,342,1,100
2009/3/27 13:00,378,1,100
2009/3/27 13:05,297,1,100
2009/3/27 13:10,312,1,100
2009/3/27 13:15,390,1,100
2009/3/27 13:20,357,1,100
2009/3/27 13:25,393,1,100
2009/3/27 13:30,417,1,100
2009/3/27 13:35,390,1,100
2009/3/27 13:40,417,1,100
2009/3/27 13:45,408,1,100
2009/3/27 13:50,372,1,100
2009/3/27 13:55,384,1,100
2009/3/27 14:00,417,1,100
2009/3/27 14:05,387,1,100
2009/3/27 14:10,384,1,100
2009/3/27 14:15,336,1,100
2009/3/27 14:20,402,1,100
2009/3/27 14:25,378,1,100
2009/3/27 14:30,333,1,100
2009/3/27 14:35,411,1,100
2009/3/27 14:40,444,1,100
2009/3/27 14:45,399,1,100
2009/3/27 14:50,426,1,100
2009/3/27 14:55,357,1,100
2009/3/27 15:00,387,1,100
2009/3/27 15:05,336,1,100
2009/3/27 15:10,354,1,100
2009/3/27 15:15,369,1,100
2009/3/27 15:20,435,1,100
2009/3/27 15:25,420,1,100
2009/3/27 15:30,462,1,100
2009/3/27 15:35,462,1,100
2009/3/27 15:40,483,1,100
2009/3/27 15:45,396,1,100
2009/3/27 15:50,240,1,100
2009/3/27 15:55,249,1,100
2009/3/27 16:00,315,1,100
2009/3/27 16:05,408,1,100
2009/3/27 16:10,408,1,100
2009/3/27 16:15,417,1,100
2009/3/27 16:20,252,1,100
2009/3/27 16:25,225,1,100
2009/3/27 16:30,339,1,100
2009/3/27 16:35,411,1,100
2009/3/27 16:40,354,1,100
2009/3/27 16:45,255,1,100
2009/3/27 16:50,303,1,100
2009/3/27 16:55,390,1,100
2009/3/27 17:00,276,1,100
2009/3/27 17:05,396,1,100
2009/3/27 17:10,306,1,100
2009/3/27 17:15,294,1,100
2009/3/27 17:20,315,1,100
2009/3/27 17:25,375,1,100
2009/3/27 17:30,339,1,100
2009/3/27 17:35,363,1,100
2009/3/27 17:40,426,1,100
2009/3/27 17:45,420,1,100
2009/3/27 17:50,393,1,100
2009/3/27 17:55,423,1,100
2009/3/27 18:00,381,1,100
2009/3/27 18:05,351,1,100
2009/3/27 18:10,321,1,100
2009/3/27 18:15,381,1,100
2009/3/27 18:20,384,1,100
2009/3/27 18:25,393,1,100
2009/3/27 18:30,375,1,100
2009/3/27 18:35,378,1,100
2009/3/27 18:40,381,1,100
2009/3/27 18:45,387,1,100
2009/3/27 18:50,345,1,100
2009/3/27 18:55,339,1,100
2009/3/27 19:00,303,1,100
2009/3/27 19:05,342,1,100
2009/3/27 19:10,330,1,100
2009/3/27 19:15,315,1,100
2009/3/27 19:20,315,1,100
2009/3/27 19:25,321,1,100
2009/3/27 19:30,309,1,100
2009/3/27 19:35,291,1,100
2009/3/27 19:40,309,1,100
2009/3/27 19:45,303,1,100
2009/3/27 19:50,282,1,100
2009/3/27 19:55,285,1,100
2009/3/27 20:00,276,1,100
2009/3/27 20:05,267,1,100
2009/3/27 20:10,333,1,100
2009/3/27 20:15,291,1,100
2009/3/27 20:20,252,1,100
2009/3/27 20:25,288,1,100
2009/3/27 20:30,267,1,100
2009/3/27 20:35,294,1,100
2009/3/27 20:40,237,1,100
2009/3/27 20:45,255,1,100
2009/3/27 20:50,228,1,100
2009/3/27 20:55,228,1,100
2009/3/27 21:00,219,1,100
2009/3/27 21:05,228,1,100
2009/3/27 21:10,267,1,100
2009/3/27 21:15,282,1,100
2009/3/27 21:20,276,1,100
2009/3/27 21:25,270,1,100
2009/3/27 21:30,255,1,100
2009/3/27 21:35,255,1,100
2009/3/27 21:40,258,1,100
2009/3/27 21:45,258,1,100
2009/3/27 21:50,255,1,100
2009/3/27 21:55,225,1,100
2009/3/27 22:00,258,1,100
2009/3/27 22:05,234,1,100
2009/3/27 22:10,270,1,100
2009/3/27 22:15,246,1,100
2009/3/27 22:20,264,1,100
2009/3/27 22:25,237,1,100
2009/3/27 22:30,228,1,100
2009/3/27 22:35,240,1,100
2009/3/27 22:40,240,1,100
2009/3/27 22:45,201,1,100
2009/3/27 22:50,183,1,100
2009/3/27 22:55,219,1,100
2009/3/27 23:00,195,1,100
2009/3/27 23:05,204,1,100
2009/3/27 23:10,195,1,100
2009/3/27 23:15,213,1,100
2009/3/27 23:20,198,1,100
2009/3/27 23:25,213,1,100
2009/3/27 23:30,192,1,100
2009/3/27 23:35,150,1,100
2009/3/27 23:40,159,1,100
2009/3/27 23:45,153,1,100
2009/3/27 23:50,144,1,100
2009/3/27 23:55,144,1,100
2009/3/30 0:00,90,1,100
2009/3/30 0:05,81,1,100
2009/3/30 0:10,96,1,100
2009/3/30 0:15,81,1,100
2009/3/30 0:20,75,1,100
2009/3/30 0:25,87,1,100
2009/3/30 0:30,75,1,100
2009/3/30 0:35,81,1,100
2009/3/30 0:40,90,1,100
2009/3/30 0:45,30,1,100
2009/3/30 0:50,51,1,100
2009/3/30 0:55,48,1,100
2009/3/30 1:00,39,1,100
2009/3/30 1:05,39,1,100
2009/3/30 1:10,57,1,100
2009/3/30 1:15,54,1,100
2009/3/30 1:20,57,1,100
2009/3/30 1:25,60,1,100
2009/3/30 1:30,63,1,100
2009/3/30 1:35,66,1,100
2009/3/30 1:40,60,1,100
2009/3/30 1:45,54,1,100
2009/3/30 1:50,27,1,100
2009/3/30 1:55,54,1,100
2009/3/30 2:00,36,1,100
2009/3/30 2:05,48,1,100
2009/3/30 2:10,36,1,100
2009/3/30 2:15,54,1,100
2009/3/30 2:20,39,1,100
2009/3/30 2:25,54,1,100
2009/3/30 2:30,54,1,100
2009/3/30 2:35,51,1,100
2009/3/30 2:40,39,1,100
2009/3/30 2:45,30,1,100
2009/3/30 2:50,39,1,100
2009/3/30 2:55,48,1,100
2009/3/30 3:00,57,1,100
2009/3/30 3:05,54,1,100
2009/3/30 3:10,48,1,100
2009/3/30 3:15,48,1,100
2009/3/30 3:20,72,1,100
2009/3/30 3:25,48,1,100
2009/3/30 3:30,105,1,100
2009/3/30 3:35,69,1,100
2009/3/30 3:40,72,1,100
2009/3/30 3:45,84,1,100
2009/3/30 3:50,78,1,100
2009/3/30 3:55,96,1,100
2009/3/30 4:00,99,1,100
2009/3/30 4:05,75,1,100
2009/3/30 4:10,144,1,100
2009/3/30 4:15,108,1,100
2009/3/30 4:20,162,1,100
2009/3/30 4:25,159,1,100
2009/3/30 4:30,204,1,100
2009/3/30 4:35,177,1,100
2009/3/30 4:40,219,1,100
2009/3/30 4:45,258,1,100
2009/3/30 4:50,240,1,100
2009/3/30 4:55,252,1,100
2009/3/30 5:00,222,1,100
2009/3/30 5:05,273,1,100
2009/3/30 5:10,288,1,100
2009/3/30 5:15,297,1,100
2009/3/30 5:20,357,1,100
2009/3/30 5:25,420,1,100
2009/3/30 5:30,405,1,100
2009/3/30 5:35,438,1,100
2009/3/30 5:40,426,1,100
2009/3/30 5:45,483,1,100
2009/3/30 5:50,498,1,100
2009/3/30 5:55,456,1,100
2009/3/30 6:00,543,1,100
2009/3/30 6:05,447,1,100
2009/3/30 6:10,525,1,100
2009/3/30 6:15,501,1,100
2009/3/30 6:20,480,1,100
2009/3/30 6:25,465,1,100
2009/3/30 6:30,465,1,100
2009/3/30 6:35,480,1,100
2009/3/30 6:40,441,1,100
2009/3/30 6:45,432,1,100
2009/3/30 6:50,453,1,100
2009/3/30 6:55,423,1,100
2009/3/30 7:00,492,1,100
2009/3/30 7:05,435,1,100
2009/3/30 7:10,429,1,100
2009/3/30 7:15,426,1,100
2009/3/30 7:20,435,1,100
2009/3/30 7:25,426,1,100
2009/3/30 7:30,411,1,100
2009/3/30 7:35,417,1,100
2009/3/30 7:40,462,1,100
2009/3/30 7:45,393,1,100
2009/3/30 7:50,390,1,100
2009/3/30 7:55,435,1,100
2009/3/30 8:00,387,1,100
2009/3/30 8:05,450,1,100
2009/3/30 8:10,426,1,100
2009/3/30 8:15,414,1,100
2009/3/30 8:20,459,1,100
2009/3/30 8:25,342,1,100
2009/3/30 8:30,363,1,100
2009/3/30 8:35,339,1,100
2009/3/30 8:40,384,1,100
2009/3/30 8:45,387,1,100
2009/3/30 8:50,357,1,100
2009/3/30 8:55,369,1,100
2009/3/30 9:00,366,1,100
2009/3/30 9:05,399,1,100
2009/3/30 9:10,342,1,100
2009/3/30 9:15,354,1,100
2009/3/30 9:20,393,1,100
2009/3/30 9:25,357,1,100
2009/3/30 9:30,345,1,100
2009/3/30 9:35,399,1,100
2009/3/30 9:40,348,1,100
2009/3/30 9:45,405,1,100
2009/3/30 9:50,366,1,100
2009/3/30 9:55,345,1,100
2009/3/30 10:00,282,1,100
2009/3/30 10:05,363,1,100
2009/3/30 10:10,348,1,100
2009/3/30 10:15,309,1,100
2009/3/30 10:20,336,1,100
2009/3/30 10:25,294,1,100
2009/3/30 10:30,360,1,100
2009/3/30 10:35,336,1,100
2009/3/30 10:40,294,1,100
2009/3/30 10:45,351,1,100
2009/3/30 10:50,330,1,100
2009/3/30 10:55,318,1,100
2009/3/30 11:00,303,1,100
2009/3/30 11:05,294,1,100
2009/3/30 11:10,357,1,100
2009/3/30 11:15,342,1,100
2009/3/30 11:20,297,1,100
2009/3/30 11:25,297,1,100
2009/3/30 11:30,348,1,100
2009/3/30 11:35,321,1,100
2009/3/30 11:40,354,1,100
2009/3/30 11:45,315,1,100
2009/3/30 11:50,276,1,100
2009/3/30 11:55,318,1,100
2009/3/30 12:00,300,1,100
2009/3/30 12:05,324,1,100
2009/3/30 12:10,327,1,100
2009/3/30 12:15,366,1,100
2009/3/30 12:20,285,1,100
